https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2276780256.jpg,心迷宫,2014,8.7,469921,荒诞讽刺，千奇百巧，抽丝剥茧，百转千回。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597918718.jpg,纵横四海,1991,8.8,384031,香港浪漫主义警匪动作片的巅峰之作。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2603364117.jpg,海街日记,2015,8.8,404484,是枝裕和的家庭习作。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,岁月神偷,2010,8.7,542132,岁月流逝，来日可追。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg,记忆碎片,2000,8.7,558943,一个针管引发的血案。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603716224.jpg,忠犬八公物语,1987,9.2,176907,养狗三日，便会对你终其一生。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2584519452.jpg,荒蛮故事,2014,8.8,405230,始于荒诞，止于更荒诞。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg,爱在午夜降临前,2013,8.9,352638,所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,绿里奇迹,1999,8.9,292923,天使暂时离开。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg,色，戒,2007,8.6,686856,假戏真情，爱欲深海
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg,爆裂鼓手,2014,8.7,530349,这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2530599636.jpg,小偷家族,2018,8.7,758303,我们组成了家。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg,贫民窟的百万富翁,2008,8.6,695744,上帝之城+猜火车+阿甘正传+开心辞典=山寨富翁
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg,无敌破坏王,2012,8.7,490737,迪士尼和皮克斯拿错剧本的产物。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg,真爱至上,2003,8.6,675036,爱，是个动词。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,东邪西毒,1994,8.6,534875,电影诗。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg,疯狂的石头,2006,8.5,746936,中国版《两杆大烟枪》。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,冰川时代,2002,8.6,566153,松鼠才是角儿。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg,雨中曲,1952,9.1,198493,骨灰级歌舞片。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528965424.jpg,茶馆,1982(中国大陆),9.5,105808,感情不分食草或者食肉。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549648344.jpg,黑天鹅,2010,8.6,737798,黑暗之美。
